Fecha,IPC_NG_base _2014,M0_Base_mill_ars,M2_ars,M2_mon_ext,M3_ars,M3_mon_ext,Pases_Pasivos,TCN,M0_Base_mill_ars_lag18,M0_Base_mill_ars_lag24,M2_ars_lag18,M2_ars_lag24,M2_mon_ext_lag18,M2_mon_ext_lag24,M3_ars_lag18,M3_ars_lag24,M3_mon_ext_lag18,M3_mon_ext_lag24,Pases_Pasivos_lag18,Pases_Pasivos_lag24,TCN_lag18,TCN_lag24,Inflacion mensual
2009-02-01,-0.1714479452269908,-0.27807618974121734,-0.3073182717975958,-0.03141901326460095,-0.27511124108728024,-0.0373410520533142,-0.06423001487636566,-0.09842034901741696,-0.2629675980294476,-0.28770813241888726,-0.2615292836770404,-0.268801908517326,-0.055801312922934034,-0.06696046916230783,-0.2565972641403529,-0.2834825418303403,-0.07265550074801938,-0.08915138733985045,-0.3182776203884707,-0.32894995322626386,-0.14912165391969412,-0.13633153597720504,0.8849024801348415
2009-03-01,-0.17063080286008747,-0.2816440449545913,-0.3091133953856277,-0.02855991808157899,-0.27645933599653943,-0.03351994686682131,-0.04946127396995153,-0.09573530977344864,-0.2643389257688542,-0.2831994239464187,-0.2613197053695432,-0.2684370341326172,-0.05537864344770951,-0.06720462599572521,-0.25616825235319074,-0.2817658624377956,-0.07165518889286279,-0.08895885362259706,-0.28227298160657155,-0.37958824598843044,-0.14941443594646275,-0.13644368819580371,0.8234381526343926
2009-04-01,-0.16990840163717288,-0.28009308360941554,-0.3081359713322121,-0.02697357882708515,-0.2757111000914382,-0.03147260501280115,-0.06916609217287088,-0.09499291997546722,-0.26552968285858347,-0.28458178227299735,-0.26081775986847555,-0.2650290446953309,-0.05470954424051532,-0.06663856637206014,-0.2562167112827679,-0.2799060229199023,-0.07063874155178161,-0.08804702120675285,-0.296186636803305,-0.27324916693815143,-0.1486436424474188,-0.1372778203216315,0.7220216606498298
2009-05-01,-0.16947022384622468,-0.27983906584023993,-0.30655913719334443,-0.027241571289407216,-0.274778750408949,-0.031459380614647155,-0.05316142537914927,-0.09428915705783762,-0.26039400158238,-0.2835625105707035,-0.25941989685980155,-0.2637516437081723,-0.054324742868653526,-0.0659221485472783,-0.2543550584196005,-0.27797792133323923,-0.06977685544411151,-0.08791201916515347,-0.2866640580767889,-0.3050878021404498,-0.15010755258126202,-0.13791568606491156,0.43480815559080455
2009-06-01,-0.1690261247337772,-0.27730624275865307,-0.3038829738226148,-0.026399745943685975,-0.27462232087037797,-0.030712884610823273,-0.07507389595027505,-0.09358539414020803,-0.24981945491934357,-0.27685915233234604,-0.24691257064878966,-0.2591625807123564,-0.054062573576587156,-0.06626512617820589,-0.2512235947332391,-0.2750467056899316,-0.06891334879269609,-0.08798493453769599,-0.31325786359358876,-0.36073336029236996,-0.14988049713193122,-0.1379647526605485,0.43877610717837356
2009-07-01,-0.16830372351086265,-0.27861899023496567,-0.304436041885187,-0.026728320207751715,-0.2738562056327141,-0.030462605700844348,-0.06149094866519515,-0.09280155110477589,-0.25516882762098875,-0.26903951481263233,-0.2510152408670041,-0.2579304973788702,-0.05368215068386583,-0.06537982315414916,-0.24782487862605723,-0.2729181415677002,-0.06818848940194099,-0.08625807169259138,-0.16617285516200805,-0.45821949754854496,-0.14959966539196945,-0.13570067974758737,0.7106244175209664
2009-08-01,-0.1674036826429691,-0.276246457776868,-0.3044260477296391,-0.024400053775479325,-0.27337074522893107,-0.02844091776370423,-0.08174657149320032,-0.0922457008753228,-0.2517824753736532,-0.2719504193594036,-0.2536043235355648,-0.26045086509140614,-0.05365817628991812,-0.06390773805391714,-0.2474656592207595,-0.27190793140632724,-0.06769404868079851,-0.08254990300655489,-0.22954957162296652,-0.42046477302231405,-0.14925908221797327,-0.1328407981733207,0.879120879120876
2009-09-01,-0.16656285499006848,-0.2767758249947561,-0.30216206306147964,-0.025398833400313174,-0.271590473274131,-0.02911340753726588,-0.08206793823592508,-0.09218540525721264,-0.25075547674644727,-0.2735537316674961,-0.2527623321684249,-0.260204789532018,-0.05119970033264131,-0.06341314224402873,-0.24664633909605493,-0.27136781841655033,-0.0659005664362084,-0.08136611127018795,-0.22723376800763315,-0.3689017300727412,-0.14891849904397708,-0.13318426434277922,0.8141268203187835
2009-10-01,-0.16573979130166583,-0.2735751328531182,-0.30139851454504535,-0.026815312813876144,-0.27017919176461963,-0.030709796869796906,-0.08947781820890507,-0.09249065182389533,-0.25113029636033923,-0.274945926576889,-0.24963199966232935,-0.259615432162772,-0.05238673397535902,-0.06263018136401224,-0.2449755467263208,-0.27142882675738983,-0.06498705443493755,-0.08016322443382663,-0.2429959765356055,-0.38882778473588064,-0.14827915869980884,-0.13228003708032723,0.790491355777978
2009-11-01,-0.16466211078879323,-0.2712061910083863,-0.30080955379349894,-0.026827964456820726,-0.26939882271616195,-0.03109450062424723,-0.10180994181065714,-0.09277705600991863,-0.2520678678924547,-0.26894145312830275,-0.2510583564768671,-0.2579741367161427,-0.052577567204754476,-0.06217989773266873,-0.24595994219726383,-0.2690850615650549,-0.06581572022858499,-0.07914324886651757,-0.2609087919373946,-0.3751902882221568,-0.14919933078393885,-0.13399736792761974,1.0269141793150194
2009-12-01,-0.1630159834119879,-0.2622020581032496,-0.2876091056726359,-0.025863769663088596,-0.2643362454356451,-0.030356967624853542,-0.1109098348583745,-0.09285242553255633,-0.24654664246559568,-0.2565780331156073,-0.24660969562742108,-0.24328870800656305,-0.05242748351229762,-0.06187311467655011,-0.24420456357249978,-0.2651426425811703,-0.0661888949784054,-0.0781213555109865,-0.2820130792412537,-0.4132758678154375,-0.15563456022944555,-0.13373100640844784,1.5526389276738328
2010-01-01,-0.16112708185371127,-0.26301536670727627,-0.28959018330561903,-0.025514175238305133,-0.26370793614853255,-0.03030855620106379,-0.06225280540056929,-0.09290518419840274,-0.2515641214928174,-0.2628323477091651,-0.24723771386624668,-0.24810584237981206,-0.052254521670546714,-0.06142795461708366,-0.2420647051012506,-0.26086376080452833,-0.06591807263899052,-0.07726354046822713,-0.11690727664741377,-0.20263216012717364,-0.15689531548757174,-0.13340155926631417,1.7543859649122862
2010-02-01,-0.15911383254394937,-0.26684435550371494,-0.28993429713040436,-0.027036847846866496,-0.26335268346634005,-0.031363619421098124,-0.046967016383067856,-0.09201959230740966,-0.25002868621816604,-0.25887313352449554,-0.24610472707251635,-0.2511458037841034,-0.051612971568127435,-0.06139990046251086,-0.2407447939708449,-0.2604115143330162,-0.06454151316329398,-0.07667840810496013,-0.12788900357397143,-0.293395363520904,-0.15623804971319316,-0.13300201698755632,1.837639174143324
2010-03-01,-0.157882197672095,-0.26199532042122,-0.29269047254361236,-0.011162182384442321,-0.2625610290281224,-0.01981346989514867,-0.08749451955457659,-0.09180290492982626,-0.24752904093830605,-0.25767239974505207,-0.24352623900214218,-0.2501571828760369,-0.05124080517417121,-0.05852306175412156,-0.23965643661453734,-0.25938001483724293,-0.062294921557873556,-0.07455596054071105,-0.15324966294752781,-0.29007884972379183,-0.15330425430210332,-0.13260247470879846,1.1039167816579987
2010-04-01,-0.15650252976275814,-0.2644657759041873,-0.2913312248111668,-0.007019210706730699,-0.26007113787751135,-0.016490093784504584,-0.053436679896096746,-0.09155041702898994,-0.24528212653216466,-0.2581106267880837,-0.24747123682672578,-0.24648171506781158,-0.04796185942134557,-0.05991209479364466,-0.24174986002223853,-0.257276537289265,-0.05700300514556491,-0.07347488972004466,-0.28097992698160534,-0.31265225867343416,-0.14397705544933082,-0.13185245674691973,1.2230971128609047
2010-05-01,-0.15567946607435543,-0.2627924555029702,-0.29000067815239317,-0.006124566993765464,-0.2569328365218871,-0.015579830063236544,-0.03949849111781725,-0.09106239936991078,-0.24731761403876745,-0.25920680528280904,-0.2457812318300695,-0.24815646640642097,-0.04532461759182933,-0.06013540241621743,-0.24079439550346565,-0.2585158617014236,-0.05587174402891639,-0.07445555161430585,-0.16956127171357363,-0.3383055994972441,-0.13855760038240922,-0.13293192185093214,0.7208421926048869
2010-06-01,-0.1548267957784563,-0.25840935767213685,-0.28421836854375354,-0.00930596842644361,-0.2531766660974589,-0.017397108766662513,-0.05925834840047848,-0.09060076104375483,-0.2385130861893722,-0.25275156600757465,-0.23200286250079893,-0.24293308847132575,-0.04274018399044211,-0.059959778743885014,-0.23999991281371527,-0.25630589259198894,-0.0524153573919216,-0.07489717507680999,-0.16870676869882278,-0.36852951812231005,-0.1329768164435947,-0.14048116806535665,0.7414272474513428
2010-07-01,-0.15374319394408442,-0.2529685940779865,-0.28197013720319336,-0.017571966724465374,-0.2502086143244404,-0.023031764812062632,-0.06453920326202614,-0.0904443692842816,-0.24427324633557687,-0.2586178411865638,-0.23624750629603783,-0.24367047365813493,-0.0423021952544545,-0.059757383711324094,-0.23986618652424416,-0.25361187487221737,-0.05077303040750601,-0.07457667777812237,-0.08426361131018326,-0.13207783082889785,-0.13050310707456983,-0.14196017544812695,0.9352959214964818
2010-08-01,-0.15288460232668596,-0.25126146784702336,-0.2814882908678633,-0.014323594458979317,-0.2475716676416851,-0.020628300641183334,-0.06941515731030638,-0.0903916106184352,-0.24656285211321155,-0.25682265962391776,-0.24006484633294403,-0.24234018159510604,-0.04074066840600578,-0.05900666001091609,-0.2409344073252116,-0.2519501462945507,-0.047752058725637314,-0.07294762607434939,-0.08912337299818904,-0.14780500589110818,-0.12766491395793506,-0.14118912894526092,0.7342143906020393
2010-09-01,-0.1517832365278162,-0.24844636707218967,-0.2785773537992211,-0.01173056951838034,-0.2445723714741227,-0.018600578775861208,-0.09237538041662542,-0.0901221645750054,-0.25159563920213485,-0.25390015472016736,-0.24241063741745236,-0.23931265979731023,-0.03500797831314368,-0.058571161471698795,-0.24283964603752894,-0.25057993698270553,-0.0395695486221352,-0.0702889586160179,-0.04431451917031059,-0.18412456950149472,-0.11915033460803064,-0.13774745773701355,0.9349552628933333
2010-10-01,-0.14981143646854939,-0.24788507050621125,-0.2752319707838428,-0.009559953210985033,-0.2417515770652369,-0.01702972902823771,-0.06521711209919034,-0.09002606843364232,-0.24940786594156067,-0.2512731346292914,-0.24113338127443656,-0.2439446637392368,-0.031827254781392256,-0.05473423232194772,-0.24178217745534425,-0.25321549434834734,-0.03518537320998998,-0.0640263847135474,-0.10409959659529695,-0.3670499178224598,-0.11679612810707461,-0.12680560690997852,1.6583665338645304
2010-11-01,-0.14809425323375244,-0.2439453842661046,-0.27353391727534637,-0.008881931470930813,-0.23936848857958531,-0.016337969261812253,-0.07768089201736036,-0.08982633919865239,-0.2490495505748743,-0.2536529611860829,-0.23907284154928057,-0.2419603509070203,-0.03236459881346173,-0.05164820686943952,-0.2404645041251547,-0.25201259313839747,-0.035157054499505305,-0.06268762465121452,-0.05554090229168777,-0.20748478673558873,-0.11456441204588914,-0.1204479780181651,1.4206633027972426
2010-12-01,-0.14698696611338338,-0.23220844467034193,-0.2508369208727134,-0.008531653085947175,-0.23176326057862828,-0.015475128420544413,-0.07294776763251334,-0.08963791539205813,-0.24547677126035636,-0.24335899026853525,-0.2355757451835491,-0.2257825318347782,-0.03067667885612909,-0.04862397610495876,-0.240243425022646,-0.25101236322927173,-0.03355850884441458,-0.05859725831448546,-0.1220240708333494,-0.2062610339875876,-0.11233269598470368,-0.1139010922574664,0.9032507366082188
2011-01-01,-0.145636904811543,-0.23362972781410157,-0.2601712092212675,-0.010039288294657158,-0.23043216944100472,-0.01645397188110719,-0.06654880953234296,-0.08956819858361824,-0.24732852200546435,-0.25009358433646367,-0.23629847098301932,-0.23076636393453254,-0.031335493728598014,-0.04811145413141735,-0.2391606878957063,-0.2508440058363531,-0.03302256188413849,-0.05665369131331335,-0.08081295450964235,-0.08532811260477526,-0.10984703632887194,-0.11099915360122523,1.0914313068453918
2011-02-01,-0.14435789936769425,-0.23222477975445768,-0.26023902978282903,-0.010970820477186652,-0.22813341031646883,-0.01688367343331081,-0.07402572958741455,-0.08904155404418727,-0.24398184732023406,-0.2527705178064667,-0.23628541104601122,-0.2352484789786619,-0.026667153202864346,-0.04628419978365369,-0.23847459528588183,-0.2521888638281785,-0.028693321739100643,-0.05307860490964891,-0.14226919158795234,-0.0922878852652167,-0.10808436902485664,-0.10766963461157654,1.022824131073019
2011-03-01,-0.14207819059046384,-0.23308964786410627,-0.25713295400125735,-0.011643999390041484,-0.2252853898044444,-0.01719068044586915,-0.0328757704861507,-0.08851490950475628,-0.24472856834453457,-0.25865469067908065,-0.23332693226191,-0.23800278051025422,-0.028669777702474634,-0.03957596872956058,-0.2359585683923436,-0.2545875022990591,-0.03013339054069271,-0.04339523687463906,-0.14324422903299552,-0.028116130385409503,-0.1078931644359465,-0.09768107764263043,1.804631105277954
2011-04-01,-0.1406866800381284,-0.22678239266084874,-0.2533603587254961,-0.009170562675407161,-0.22214199448465857,-0.015298041417186768,-0.06292539359629766,-0.08798167013209451,-0.240213698451364,-0.2560968165143592,-0.2323291595657109,-0.2365030951485966,-0.03150992011854235,-0.03585397643195725,-0.23396402917449557,-0.2532561810286181,-0.03355189675945168,-0.03820690425923868,-0.1657260526830525,-0.11373566773674383,-0.10886113766730406,-0.0949193292596376,1.0820019337906883
2011-05-01,-0.13933069741478873,-0.22253247695307854,-0.25128091745488257,-0.01011710524514188,-0.21909951171875053,-0.015252669512775112,-0.06963164829850689,-0.08763497032796105,-0.23687208865568438,-0.2556778857065893,-0.23155953072827942,-0.23408372039762923,-0.03153528756646697,-0.03648276114982439,-0.232861147388648,-0.2515972697743944,-0.03437570092186317,-0.038173391254985534,-0.2031421281196692,-0.044193683018626015,-0.1097693594646272,-0.09230127590672436,1.0430900974765622
2011-06-01,-0.13835960068890357,-0.2193815679249364,-0.2446376668745097,-0.010760843615225264,-0.21454093385555273,-0.01483049442654433,-0.09279269605990982,-0.087406977521982,-0.22417093316538947,-0.25150070698814275,-0.21430974708113532,-0.22997761822174895,-0.02960200812392141,-0.034507605177464956,-0.22570629638172626,-0.2513189378063545,-0.03279634863380328,-0.03628163607189272,-0.23075150795836652,-0.1394057054389374,-0.11000836520076486,-0.08968322255381113,0.7393048731010099
2011-07-01,-0.13704506731605903,-0.21281892916388104,-0.24193724422069837,-0.011038221351321069,-0.21134837581838997,-0.014692371292757968,-0.08844650054392474,-0.0868115582931441,-0.22531817956325692,-0.2536657144300805,-0.21689853499532322,-0.2308262039246908,-0.028901046327554174,-0.03527853162121206,-0.22481831796945473,-0.2499558041949398,-0.032692680468455505,-0.03564738428387758,-0.08312445332389387,-0.08038635035329622,-0.11017566921606124,-0.08676726487024511,0.9934219358303187
2011-08-01,-0.13560026487022986,-0.2121775940745933,-0.2411251163124848,-0.011654155064483038,-0.20890029829255582,-0.014092948205085797,-0.06053666206455815,-0.08605032611450326,-0.2307193195271529,-0.24975288997548814,-0.21734820829225904,-0.23081086965015055,-0.03195411368592941,-0.029815772187416642,-0.22431624563158079,-0.249092034149815,-0.03495199159348844,-0.030524063309498525,-0.03674685823509794,-0.1683991925646488,-0.10736735181644363,-0.0846994583398317,1.0811289822322712
2011-09-01,-0.133865317670935,-0.20676991204028491,-0.23974576875531456,-0.012081311440371691,-0.2068450093249712,-0.013701222756432428,-0.0957737332199347,-0.08536823193463201,-0.2238793106990371,-0.2506259321918517,-0.2209498609889031,-0.22733718322511193,-0.0001242753635302374,-0.03215918647291944,-0.2231974144038158,-0.2459244316538159,-0.010218515130417154,-0.03222827338992155,-0.15970865823744765,-0.1697955653476325,-0.10668021032504785,-0.08447515390263431,1.2843554113882494
2011-10-01,-0.13284685037305546,-0.20869194625370843,-0.24080677125981206,-0.01141883493791621,-0.2067430202382576,-0.01288725611122404,-0.0927137140937067,-0.08503095332082827,-0.22736411479417862,-0.24534729145474488,-0.21917365391677346,-0.2261656522718777,0.008182678820038574,-0.03548264042645428,-0.21967849524091543,-0.24341336652130488,-0.003101841478195153,-0.03627381118058619,-0.05637603370157023,-0.2019922843724988,-0.10587954110898665,-0.08561069511594607,0.7443953951354665
2011-11-01,-0.1315856088937046,-0.20257115942055035,-0.23650067248078466,-0.019824657175376542,-0.20355197422084878,-0.02115117030668865,-0.06309494470338643,-0.08431494285577004,-0.2250037428599954,-0.24144038870619136,-0.21743495218588285,-0.22526199554827,0.009976503376986797,-0.03551232469320766,-0.215243189393689,-0.24202487138772147,-0.001152603827670446,-0.03724871971018144,-0.014087102806990407,-0.2555766771067109,-0.10433197896749526,-0.08667614119263367,0.9150270641807623
2011-12-01,-0.12973223526442376,-0.18294085845360814,-0.2082029258637254,-0.018635042930139612,-0.19547943578701926,-0.02068939435846829,-0.08016994719928454,-0.0837741665308445,-0.21882098126983388,-0.22659060601792075,-0.2098788761484192,-0.20500822877733735,0.0035975662283276133,-0.03325005602306416,-0.2099346601102317,-0.23301712828043045,-0.0050441222826518375,-0.03537967839293659,-0.07403917064061093,-0.2951166832447403,-0.10286806883365206,-0.0869565217391304,1.332425184113073
2012-01-01,-0.12841178057007988,-0.18830350886871003,-0.2209009721392958,-0.01822438912002878,-0.1934206073056155,-0.020348186530758185,-0.03483737274706859,-0.08317497882587474,-0.21114628509161365,-0.22793192962515088,-0.20694098314218862,-0.20804784409692148,-0.012976350873865065,-0.032429810446562755,-0.20573996498952646,-0.23189919005714332,-0.017110168039314897,-0.03525699513488023,-0.09006146090061282,-0.08369669914915912,-0.10237213193116639,-0.08715278812167812,0.936817341623275
2012-02-01,-0.12683670905126615,-0.19672104147140354,-0.21986161443016303,-0.01851513811596224,-0.19117630784137915,-0.020589242661621064,0.02607545866700344,-0.08269072964292747,-0.20873822693327013,-0.23424676883754186,-0.20631132686389342,-0.20857582625980273,-0.006463132421096639,-0.03600242311739102,-0.20201321484174706,-0.231267096022415,-0.011963392721235915,-0.03793071516119861,-0.1048552685518766,-0.017278315064058494,-0.10220482791587,-0.08385831670034151,1.1070878594914069
2012-03-01,-0.12463989877502595,-0.184750441686327,-0.21912119941603886,-0.018773243949798284,-0.18839852285446282,-0.020778165746323626,-0.02973269023528542,-0.0825023058363332,-0.20476726903663417,-0.22624965040520825,-0.2025074382242972,-0.2128046928473444,-0.0012639321720848814,0.0012439492527013772,-0.19777436257037012,-0.22985852101919382,-0.007621231529562761,-0.008660558161983207,-0.1745173533257862,-0.19337464012607936,-0.10135038240917785,-0.08305222262916341,1.527188902152865
2012-04-01,-0.1226029641792668,-0.1829469276620211,-0.2153730068704365,-0.01826579518453294,-0.18532257840907024,-0.020353439579345618,0.0016434870212928374,-0.08172034703896698,-0.20397550873769488,-0.2303239713253473,-0.19813583411633506,-0.21071916618152153,0.0030883085909028333,0.010964510998840321,-0.19378778368012645,-0.225428307195864,-0.004257415747561144,-0.00023852515648426281,-0.09211825898418713,-0.045389693261005,-0.10104565009560235,-0.08211294779839934,1.3947453778786922
2012-05-01,-0.12079103980048107,-0.18089960736489166,-0.20754738083125762,-0.02274368585663489,-0.1796240144851665,-0.02456852029882167,0.027091642063010724,-0.08072923781628114,-0.19841821987426372,-0.22756430034006592,-0.19591689007938654,-0.20867767626709552,0.004447790616907178,0.013063593524424244,-0.1904198068362437,-0.21984438998564806,-0.0027760822061603245,0.002068246887665134,-0.12993378408785886,0.015173224012448711,-0.10041228489483751,-0.08029748375983299,1.2236084452974971
2012-06-01,-0.11929886678265753,-0.16620480464821327,-0.1930159060361366,-0.027138446731009958,-0.17327812663665293,-0.03045674210396833,-0.03909033880145014,-0.0798361089730243,-0.1818621898426615,-0.22033561424946257,-0.16625742141584626,-0.19980573880418367,0.005150123802337197,0.005599142528542877,-0.1796714724987259,-0.21316111062502194,-0.0009283958544877065,-0.002537064311216176,-0.11557332641216983,-0.07068546401235104,-0.09981477055449335,-0.07858015291254052,0.9954965631666202
2012-07-01,-0.11776524451433888,-0.1643896778741391,-0.18808505975453618,-0.02784769941202157,-0.16729963923313318,-0.03192827858920969,0.00834010545067939,-0.07879977803675582,-0.1838670401036265,-0.211362606200537,-0.17845507205909494,-0.1963562230906344,0.0021272075049207973,-0.01379518432183557,-0.177790264916378,-0.20788011511244367,-0.003024490077204753,-0.016816296516383868,-0.09615867353294398,-0.09363134178747654,-0.099593690248566,-0.07799836327855979,1.0130642259250644
2012-08-01,-0.11613095978053217,-0.15312237805453147,-0.18747728817443896,-0.02855810175125276,-0.16180314009247124,-0.03256741220423283,-0.04648254242121552,-0.0777257623391685,-0.18188523197736647,-0.20854718201496253,-0.1785436970817497,-0.19561691460611577,0.0002594189312208277,-0.0061736011594463154,-0.17454146926832878,-0.20318824830434665,-0.003944652470227952,-0.010725485876610505,-0.11884389903411924,-0.11481788233106141,-0.09792363766730407,-0.07780209689601206,1.0687318489835285
2012-09-01,-0.11422429425775762,-0.14962985636846307,-0.1885027999459064,-0.02861428805521707,-0.1590336743678264,-0.03263020067912395,-0.0579194385422684,-0.07659333526153694,-0.18310520778791647,-0.20390446569876797,-0.174484809479361,-0.19115059346812643,-0.001090352880282006,-8.964476168184907e-05,-0.17051641220764696,-0.19785166026171908,-0.004602076921924423,-0.005586873842595158,0.006006453076188414,-0.21458250129898493,-0.09625358508604208,-0.07679973644228624,1.2336692080763267
2012-10-01,-0.11276172784743056,-0.14968724943864445,-0.18344068184791426,-0.025364561915906636,-0.15545253069421786,-0.030210298370563972,-0.03615647799548972,-0.07546279242197135,-0.17420824570422214,-0.20297876501039888,-0.1695549425764134,-0.18601769140809535,0.003869064432407253,0.005003223711622944,-0.16607390715088932,-0.19283267684955238,-0.0005491819560336878,-0.0016060579551629046,-0.08516510840341117,-0.096576928009418,-0.0945626195028681,-0.07644225124550293,0.9347916587821192
2012-11-01,-0.1111392857566224,-0.14689479411693873,-0.17537776291657045,-0.025353389485464502,-0.1489157900587722,-0.030192128142388145,0.02637039955726351,-0.07419093172746004,-0.16821334971659832,-0.19648136152447537,-0.16683761724801532,-0.18341232684692604,0.0019711789600337414,0.00659405094920185,-0.16177402002324498,-0.18859249488466578,-0.00045202261386853354,0.00014698575423004675,-0.10551210945028498,-0.15073338148456178,-0.09346319311663484,-0.07569924279728657,1.0273715785526827
2012-12-01,-0.10956421423780863,-0.11640128943859511,-0.1368689778948102,-0.021982445717374458,-0.13821693839168936,-0.027205871130341917,-0.0667105570319925,-0.07263455108499138,-0.1637687034720525,-0.17712458344726542,-0.1581565001998689,-0.14858777639753037,0.0006804375399906187,0.007415901286216941,-0.15533146248636487,-0.17506066390034877,0.00045202261386853354,0.0023335796881443975,-0.1757835029439907,-0.13016745106674743,-0.09274020076481838,-0.07499829143104476,0.9872327790974023
2013-01-01,-0.1061653756972106,-0.1320099442383931,-0.1581758509755626,-0.024933135380916693,-0.13621864488545163,-0.029257762152438457,-0.007634233686857925,-0.07134196377175471,-0.1545114994515245,-0.1794685899213694,-0.15462770283574986,-0.16290960073661864,0.00012427536353022166,0.0038785705301898543,-0.15081947662992023,-0.17269227990229147,0.000747799328346158,-0.00014698575423004675,-0.1625970003966695,-0.10236329543206153,-0.09085205544933081,-0.07473893942553526,2.109518559353152
2013-02-01,-0.1044600351054122,-0.12916884698145184,-0.15769036321336968,-0.027474008626378336,-0.13454737109187112,-0.031068976594710113,-0.029669256365722572,-0.07016431498054053,-0.15360683747282589,-0.1771515235704144,-0.1535664486584503,-0.16301365946428942,-0.0011107157330485565,0.0016929374138671598,-0.14735965192400513,-0.16860214349310537,0.0020314032156423657,-0.0012359267993263948,-0.07791761704866249,-0.13485131076596088,-0.08843809751434037,-0.07277978035688937,1.036567808810851
2013-03-01,-0.10284351433610336,-0.12044984313899944,-0.15412879480825203,-0.028652488258877725,-0.1322021929035505,-0.031858879859662875,-0.11343170066248635,-0.06879070543046832,-0.1459788058696227,-0.17857788006888078,-0.1517639759910415,-0.15824793228012146,-0.0019671947823299866,0.0001134727933852516,-0.14445494834627787,-0.16353471721690002,0.0028702436256722703,-0.0020139378057859904,-0.18482806938370766,0.04394965171917164,-0.08627509560229447,-0.0708206212882434,0.9724992875463023
2013-04-01,-0.10097237674232462,-0.1321889468753026,-0.15386006419658657,-0.027642558894224498,-0.12924539441065747,-0.031190968031612865,-0.014770928281226645,-0.0674434752133193,-0.14869001145260907,-0.16817583801612448,-0.15315044889590707,-0.1524595481179484,-0.0006388820682473549,0.005916842012421354,-0.14431080897233167,-0.15794173641752338,0.0046132708320089635,0.0027823500161088537,-0.17554386901710003,-0.08661916661641543,-0.08520554493307841,-0.06883692892177903,1.1148350679132113
2013-05-01,-0.09949796768899898,-0.11877753072603846,-0.15124956258493952,-0.02722358509185804,-0.12487854718886401,-0.030981917005369224,-0.07764548019269293,-0.06585317828566369,-0.1400560801113091,-0.1611667983485901,-0.14752342232670618,-0.14926901109047475,-0.01749315615789689,0.003695990360464728,-0.13980096002668557,-0.15252830731904218,-0.013083065201317216,0.0028973305851914344,-0.08567953213269444,-0.11575855877169534,-0.08293499043977057,-0.06754717840789408,0.8687763860298015
2013-06-01,-0.09737813459224964,-0.11624532079133452,-0.13442180066465462,-0.02722286665271633,-0.11826532169069238,-0.030859056871028245,-0.05030554152934299,-0.06417055369277687,-0.11236573973881392,-0.15597026084393734,-0.11054513171288252,-0.139076111074976,-0.015107894611343823,0.0021856014267390886,-0.12839218411249298,-0.14441732035509067,-0.01209421873479653,0.0039671982113524485,-0.13748566075243798,-0.21639578229145767,-0.08122012428298282,-0.06669902725474146,1.2383258388100948
2013-07-01,-0.09539865445645103,-0.10790829405912461,-0.13008430775781793,-0.0265933833962522,-0.11211315470753688,-0.030101886772029077,-0.028179654118401856,-0.06206585977311889,-0.11993025011198342,-0.14514703549952943,-0.12713839801638227,-0.13493278729441474,-0.014284504385373735,0.0015347962510173043,-0.12548247820243386,-0.1387368653100779,-0.011363556698194902,0.004317227083452103,5.4886213793843797e-05,-0.1975110990893586,-0.07932002868068838,-0.06448402093741726,1.1421929093068162
2013-08-01,-0.09313013518577909,-0.10549347338066295,-0.12733198564736767,-0.02705076800367365,-0.10791340659715538,-0.03001545957849452,-0.03487355310883232,-0.05941850529046942,-0.1318039520617231,-0.14408933379669772,-0.12578020960865724,-0.13368671980560526,-0.014867476893038075,8.964476168184907e-05,-0.12231064942989889,-0.13438104963802655,-0.011879754010236712,0.005836273035688522,0.18486645386002096,-0.07623987326298677,-0.07778441682600384,-0.061652177417800255,1.2941911305434095
2013-09-01,-0.09099838463196522,-0.10057459078044077,-0.11775551250650197,-0.02536743281993804,-0.10135185496179581,-0.02845792989455304,-0.026036558866283623,-0.056904931710501885,-0.1149183228974078,-0.13517088446873046,-0.12481266678845912,-0.13157035349264443,-0.01538499752870221,-0.0009125826852062424,-0.11838485499568113,-0.1307241148387297,-0.012284313679210993,0.006828975801736019,0.015542663672797073,-0.22934870679144878,-0.07718690248565968,-0.05911473347200483,1.2006261272712537
2013-10-01,-0.0884997397408207,-0.10107107661754633,-0.11988388595746605,-0.02487777242240663,-0.09747009257573884,-0.02788554826280147,-0.009492851976873228,-0.054391358130534355,-0.11237430091406181,-0.13834073887775156,-0.11991468833443283,-0.13319827529292821,-0.014367526502712448,0.0006417711092280048,-0.11403767706774134,-0.13054264768436172,-0.011374805570194756,0.0088917137294007,0.11073903479723177,-0.21605259722190912,-0.07470721797323138,-0.057860030526431946,1.3905696432925607
2013-11-01,-0.08400284930706178,-0.0931565971437004,-0.11461674498398496,-0.023458243821347747,-0.09311108899225562,-0.026237171326823454,-0.03530204209913197,-0.051250333274607915,-0.10948636781642355,-0.12824622391320983,-0.10968849337170704,-0.12659132380427549,-0.02334601719631218,-0.019080621521617415,-0.1059839973765964,-0.124864882946037,-0.0204009744116355,-0.01205053168360059,0.18794958826819735,-0.08735588426571587,-0.07156429254302106,-0.055196415334712964,2.468328450928925
